customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,Churn
Cust_3091,,0,No,No,30,No,Yes,,No,Yes,1
Cust_3092,,0,Yes,No,32,No,,No,No internet service,Yes,1
Cust_3093,,0,No,Yes,20,,No phone service,Fiber optic,No internet service,Yes,0
Cust_3094,Female,0,Yes,No,16,No,No,Fiber optic,Yes,No internet service,0
Cust_3095,Male,0,Yes,Yes,25,No,No,No,No internet service,,0
Cust_3096,Female,1,No,Yes,60,No,No,DSL,,No,1
Cust_3097,Female,,No,Yes,45,No,Yes,No,No,No internet service,1
Cust_3098,Male,1,,No,9,Yes,No,Fiber optic,No,No,1
Cust_3099,Female,1,Yes,Yes,51,Yes,No phone service,DSL,No internet service,Yes,0
Cust_3100,Male,,Yes,No,61,No,No,DSL,Yes,Yes,0
Cust_3101,Male,0,No,No,40,,No,DSL,No internet service,No,0
Cust_3102,Male,0,Yes,Yes,,No,No,DSL,No internet service,,0
Cust_3103,Male,0,Yes,Yes,67,No,,Fiber optic,No,,0
Cust_3104,Female,0,Yes,Yes,15,No,,No,,Yes,0
Cust_3105,Female,1,Yes,Yes,53,No,No,No,Yes,No internet service,0
Cust_3106,Male,0,No,No,4,Yes,No,DSL,No,Yes,0
Cust_3107,Female,1,No,Yes,23,Yes,Yes,DSL,No,,0
Cust_3108,Female,0,No,Yes,27,No,,,No internet service,No internet service,0
Cust_3109,Male,1,Yes,Yes,,No,Yes,DSL,No internet service,Yes,1
Cust_3110,Female,0,Yes,Yes,43,No,No phone service,No,No internet service,No,1
Cust_3111,Male,1,Yes,Yes,37,Yes,No,No,Yes,No internet service,1
Cust_3112,Male,0,Yes,No,,Yes,,DSL,,No internet service,0
Cust_3113,Female,0,No,,29,Yes,No phone service,No,Yes,,0
Cust_3114,Female,0,,No,49,No,No phone service,,No internet service,No,0
Cust_3115,,0,Yes,Yes,51,Yes,No phone service,No,No internet service,No internet service,0
Cust_3116,Male,1,,Yes,50,No,Yes,,No,Yes,1
Cust_3117,Male,0,,No,28,No,No phone service,Fiber optic,No,No,0
Cust_3118,Female,1,No,No,5,No,Yes,,Yes,,0
Cust_3119,Female,0,Yes,No,56,No,Yes,,No internet service,,1
Cust_3120,Female,,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,1
Cust_3121,Female,0,Yes,Yes,17,No,No phone service,Fiber optic,No,No internet service,0
Cust_3122,Male,0,Yes,Yes,55,No,No,,,No,0
Cust_3123,Female,1,Yes,Yes,9,Yes,No phone service,DSL,No,No,1
Cust_3124,Male,0,Yes,No,68,No,Yes,Fiber optic,No,Yes,1
Cust_3125,Male,,No,No,16,No,Yes,Fiber optic,Yes,Yes,1
Cust_3126,Female,1,Yes,No,16,No,Yes,No,,No,1
Cust_3127,Female,0,No,Yes,13,Yes,No phone service,No,Yes,No internet service,0
Cust_3128,,,No,Yes,,No,No phone service,No,No internet service,No internet service,0
Cust_3129,Male,0,No,No,41,No,,Fiber optic,No,No,0
Cust_3130,Female,1,Yes,Yes,53,Yes,No phone service,Fiber optic,Yes,Yes,1
Cust_3131,Female,1,Yes,No,68,No,No phone service,DSL,No internet service,,0
Cust_3132,,1,No,No,9,,,No,No internet service,No internet service,0
Cust_3133,Female,1,Yes,No,51,No,No phone service,No,No,Yes,1
Cust_3134,Male,0,Yes,Yes,,,,DSL,No internet service,Yes,0
Cust_3135,Female,,No,,49,Yes,No phone service,DSL,No internet service,Yes,1
Cust_3136,Male,1,Yes,No,,Yes,No phone service,DSL,Yes,,1
Cust_3137,Female,0,Yes,Yes,10,No,No phone service,No,No,No,0
Cust_3138,Female,0,Yes,No,54,Yes,No phone service,DSL,No,No,0
Cust_3139,Male,,,No,15,No,Yes,Fiber optic,No internet service,Yes,0
Cust_3140,Male,1,No,Yes,11,No,Yes,Fiber optic,No internet service,No,1
Cust_3141,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,1
Cust_3142,Male,0,Yes,No,47,No,No,DSL,No,No,1
Cust_3143,Male,1,,No,20,No,No phone service,No,No,No,0
Cust_3144,Male,0,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,1
Cust_3145,Male,1,No,No,48,No,No phone service,DSL,No internet service,,1
Cust_3146,Female,1,Yes,,16,Yes,,DSL,No,No internet service,1
Cust_3147,Female,1,Yes,No,5,Yes,Yes,No,No,Yes,0
Cust_3148,,0,No,,65,Yes,,Fiber optic,No internet service,No,1
Cust_3149,Male,0,Yes,Yes,21,Yes,No,Fiber optic,,No,1
Cust_3150,Male,1,No,Yes,61,Yes,No,No,No internet service,No,1
Cust_3151,,1,Yes,No,55,No,Yes,DSL,Yes,Yes,0
Cust_3152,Female,1,No,Yes,24,Yes,No phone service,Fiber optic,No,Yes,0
Cust_3153,Female,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,,0
Cust_3154,Male,,Yes,Yes,11,,Yes,Fiber optic,Yes,No internet service,1
Cust_3155,Male,1,No,,47,No,No,DSL,No internet service,No,0
Cust_3156,Male,0,No,Yes,2,No,Yes,DSL,No,No,0
Cust_3157,Female,1,No,Yes,70,No,No,Fiber optic,No internet service,No,0
Cust_3158,Male,1,,,53,No,Yes,DSL,No internet service,No,1
Cust_3159,Female,1,No,Yes,11,Yes,No,No,No internet service,,0
Cust_3160,Male,0,Yes,No,,,No,DSL,No internet service,,0
Cust_3161,Female,0,No,No,12,Yes,,,,No internet service,1
Cust_3162,Male,,No,No,36,No,No,,No,Yes,1
Cust_3163,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No internet service,No,0
Cust_3164,Male,1,No,Yes,,No,No,No,Yes,Yes,1
Cust_3165,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No internet service,,1
Cust_3166,Male,1,Yes,Yes,54,No,No,Fiber optic,Yes,No internet service,1
Cust_3167,Female,1,Yes,,27,,No phone service,Fiber optic,Yes,No,1
Cust_3168,,1,Yes,Yes,21,Yes,No phone service,DSL,No internet service,No internet service,0
Cust_3169,Female,1,Yes,,49,No,,DSL,No,No,1
Cust_3170,Female,1,No,No,62,No,No,No,No internet service,No,0
Cust_3171,Male,1,Yes,,72,No,Yes,,,No internet service,0
Cust_3172,Male,0,Yes,No,44,Yes,No phone service,DSL,Yes,No,1
Cust_3173,Male,0,,No,44,,Yes,Fiber optic,No,,0
Cust_3174,Female,0,No,Yes,,No,Yes,DSL,No,No internet service,1
Cust_3175,Male,0,Yes,Yes,,No,No,Fiber optic,No,No,0
Cust_3176,Female,0,Yes,Yes,23,Yes,No phone service,No,No internet service,No internet service,1
Cust_3177,Female,1,No,No,1,No,No phone service,No,Yes,Yes,1
Cust_3178,Male,0,Yes,Yes,36,Yes,No,No,Yes,Yes,0
Cust_3179,Male,0,No,Yes,55,Yes,No,DSL,No,No,1
Cust_3180,Male,0,No,,16,Yes,,DSL,Yes,No internet service,1
Cust_3181,Male,1,Yes,Yes,18,No,No phone service,Fiber optic,No,Yes,0
Cust_3182,Male,1,Yes,No,38,Yes,,No,No,Yes,1
Cust_3183,Male,1,Yes,Yes,67,No,No,Fiber optic,No,No internet service,1
Cust_3184,Female,0,No,No,20,No,Yes,Fiber optic,No,Yes,1
Cust_3185,Female,0,No,Yes,19,,No phone service,DSL,No internet service,Yes,0
Cust_3186,,0,Yes,Yes,13,Yes,No,DSL,No,No,0
Cust_3187,,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,1
Cust_3188,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No internet service,No internet service,1
Cust_3189,Female,1,No,No,43,No,No,Fiber optic,Yes,No internet service,1
Cust_3190,Female,0,No,Yes,48,No,Yes,DSL,No internet service,Yes,0
Cust_3191,,,No,No,43,Yes,Yes,Fiber optic,No,No,0
Cust_3192,Female,0,Yes,No,66,Yes,No phone service,DSL,No internet service,No internet service,1
Cust_3193,Male,1,No,Yes,53,No,No,No,Yes,Yes,0
Cust_3194,,1,No,Yes,72,No,,No,No internet service,No,0
Cust_3195,Female,1,,Yes,34,No,No phone service,Fiber optic,No internet service,No internet service,0
Cust_3196,Female,1,No,Yes,,No,,DSL,No,No,1
Cust_3197,Female,0,Yes,Yes,71,Yes,No,No,No,Yes,0
Cust_3198,Male,0,No,,13,Yes,No,,No internet service,Yes,0
Cust_3199,Male,0,Yes,No,,No,No,DSL,No,Yes,1
Cust_3200,Female,1,Yes,,59,Yes,No phone service,No,No,No,1
Cust_3201,,0,,Yes,32,Yes,Yes,Fiber optic,No internet service,No internet service,1
Cust_3202,Male,,Yes,Yes,54,No,No phone service,Fiber optic,Yes,,1
Cust_3203,Female,0,No,Yes,2,No,Yes,No,No,Yes,1
Cust_3204,Male,0,Yes,,37,Yes,No,DSL,No internet service,Yes,0
Cust_3205,Male,1,Yes,No,33,No,No,Fiber optic,No internet service,Yes,0
Cust_3206,Female,1,Yes,No,1,Yes,No phone service,DSL,No internet service,Yes,0
Cust_3207,Male,0,No,Yes,28,No,Yes,No,,No,1
Cust_3208,,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,Yes,0
Cust_3209,Female,0,Yes,No,57,No,No,Fiber optic,Yes,Yes,1
Cust_3210,Male,1,No,No,70,Yes,No phone service,,No,No internet service,1
Cust_3211,Male,1,Yes,Yes,52,No,No phone service,No,,No,0
Cust_3212,Female,1,Yes,Yes,44,No,No phone service,No,No internet service,Yes,1
Cust_3213,Female,0,,Yes,47,No,Yes,No,Yes,No,0
Cust_3214,Female,1,Yes,Yes,13,,Yes,DSL,No,Yes,0
Cust_3215,Male,1,No,Yes,30,No,No,DSL,No,No,0
Cust_3216,Female,1,Yes,No,66,,No phone service,DSL,No internet service,Yes,0
Cust_3217,Male,1,Yes,,53,Yes,No,Fiber optic,Yes,Yes,0
Cust_3218,Female,1,No,No,18,No,Yes,Fiber optic,No internet service,No,0
Cust_3219,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,Yes,0
Cust_3220,Female,0,Yes,No,4,Yes,,No,Yes,Yes,0
Cust_3221,Female,0,No,No,42,No,No phone service,No,No internet service,No,0
Cust_3222,Female,,No,No,6,Yes,No,Fiber optic,Yes,,0
Cust_3223,Female,1,No,Yes,9,Yes,No phone service,No,Yes,No internet service,1
Cust_3224,Male,0,No,Yes,20,Yes,No,,Yes,Yes,1
Cust_3225,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,,0
Cust_3226,Female,0,No,No,68,No,Yes,No,No,,1
Cust_3227,Male,1,Yes,,50,Yes,Yes,DSL,Yes,No,0
Cust_3228,Female,0,No,Yes,60,Yes,No,DSL,Yes,No internet service,0
Cust_3229,Male,1,Yes,No,13,Yes,No,DSL,Yes,Yes,0
Cust_3230,Female,1,No,No,42,Yes,No phone service,Fiber optic,No internet service,No,1
Cust_3231,Female,1,No,No,,No,,,,Yes,1
Cust_3232,Female,0,Yes,No,25,Yes,Yes,No,Yes,Yes,1
Cust_3233,Male,1,No,Yes,31,No,No,Fiber optic,Yes,Yes,0
Cust_3234,Female,0,No,,12,No,No phone service,DSL,No internet service,No,0
Cust_3235,Female,0,No,,64,No,,Fiber optic,No,No internet service,1
Cust_3236,Female,0,Yes,No,61,No,No,,No,Yes,1
Cust_3237,Male,1,,No,53,,No,,No,No,0
Cust_3238,Male,1,No,Yes,26,Yes,No,DSL,Yes,No internet service,0
Cust_3239,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,0
Cust_3240,Male,1,Yes,Yes,10,No,No,Fiber optic,No internet service,No internet service,1
Cust_3241,Female,1,No,Yes,12,No,Yes,DSL,No internet service,No internet service,1
Cust_3242,Female,1,Yes,Yes,22,Yes,Yes,DSL,Yes,No,1
Cust_3243,Female,0,Yes,Yes,53,Yes,No phone service,No,Yes,No,1
Cust_3244,Female,1,Yes,Yes,21,No,No,No,Yes,No,1
Cust_3245,,1,No,Yes,35,Yes,No phone service,Fiber optic,Yes,No internet service,0
Cust_3246,Female,0,No,Yes,71,Yes,No,Fiber optic,No internet service,No internet service,0
Cust_3247,Female,1,Yes,No,27,No,,No,Yes,No,0
Cust_3248,Male,0,No,Yes,60,No,No,No,Yes,No internet service,1
Cust_3249,Male,1,Yes,,47,No,No phone service,DSL,Yes,No internet service,1
Cust_3250,Male,,No,No,66,No,No,No,Yes,No internet service,1
Cust_3251,Male,1,Yes,No,,No,No phone service,Fiber optic,No internet service,No,1
Cust_3252,Male,,No,Yes,24,Yes,Yes,No,No,Yes,1
Cust_3253,Male,1,Yes,Yes,10,No,No,No,,Yes,0
Cust_3254,,1,No,No,24,Yes,No phone service,,,No,1
Cust_3255,Female,0,No,Yes,,No,Yes,No,No,No internet service,1
Cust_3256,Female,1,Yes,No,34,No,No,Fiber optic,No internet service,No,0
Cust_3257,Female,1,No,No,41,No,Yes,No,No,Yes,1
Cust_3258,Female,1,No,No,40,No,No,No,No internet service,No,1
Cust_3259,Male,,No,Yes,11,No,No phone service,Fiber optic,,Yes,0
Cust_3260,Male,,No,No,1,No,No,No,No,Yes,0
Cust_3261,Female,0,No,Yes,30,Yes,No,Fiber optic,No internet service,No,1
Cust_3262,Female,1,No,No,43,No,No phone service,No,Yes,No,0
Cust_3263,Male,1,No,Yes,26,No,No phone service,No,Yes,Yes,0
Cust_3264,Female,0,No,No,53,Yes,No phone service,No,No,No internet service,0
Cust_3265,Female,0,Yes,Yes,47,Yes,No,DSL,No internet service,No internet service,0
Cust_3266,Female,0,No,No,9,No,Yes,No,Yes,Yes,1
Cust_3267,Female,1,Yes,Yes,9,,No phone service,Fiber optic,No internet service,No internet service,0
Cust_3268,Male,0,No,Yes,1,Yes,Yes,DSL,Yes,Yes,0
Cust_3269,Female,1,Yes,Yes,71,No,No phone service,No,,Yes,0
Cust_3270,Female,1,No,No,44,No,,Fiber optic,Yes,Yes,0
Cust_3271,Male,1,Yes,No,59,Yes,No,No,,No,0
Cust_3272,Male,0,Yes,No,56,No,No phone service,Fiber optic,No internet service,,1
Cust_3273,Female,1,No,Yes,51,Yes,Yes,No,No,No,1
Cust_3274,Male,,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,0
Cust_3275,Female,0,No,No,38,Yes,No phone service,Fiber optic,No,No,0
Cust_3276,Female,0,No,No,11,Yes,Yes,,No,No internet service,0
Cust_3277,Male,0,Yes,Yes,25,No,,DSL,No,No internet service,1
Cust_3278,Female,1,No,No,59,,Yes,Fiber optic,Yes,No,0
Cust_3279,Female,1,,Yes,29,No,No,Fiber optic,Yes,No,0
Cust_3280,Female,1,Yes,Yes,40,No,No,DSL,Yes,Yes,0
Cust_3281,Female,1,No,Yes,8,No,No,,No,No,1
Cust_3282,Male,0,No,No,6,No,No phone service,No,Yes,No,0
Cust_3283,Male,,No,Yes,45,,No,No,Yes,No,0
Cust_3284,Female,0,No,No,53,No,,Fiber optic,Yes,Yes,1
Cust_3285,Male,0,No,Yes,21,No,No phone service,Fiber optic,No,,1
Cust_3286,Female,1,,No,57,No,No phone service,DSL,No internet service,Yes,0
Cust_3287,Female,0,Yes,,6,No,No phone service,DSL,No internet service,No,1
Cust_3288,Female,1,No,,63,No,No,Fiber optic,Yes,No,0
Cust_3289,Female,0,,Yes,6,Yes,No phone service,,No,No internet service,0
Cust_3290,Female,0,No,Yes,53,No,Yes,DSL,No internet service,No,0
Cust_3291,Male,0,Yes,Yes,4,,Yes,No,Yes,Yes,0
Cust_3292,Female,0,Yes,No,9,No,No,No,No,Yes,0
Cust_3293,Male,,Yes,No,69,No,No phone service,No,No internet service,Yes,0
Cust_3294,Male,1,No,No,72,No,,No,,Yes,1
Cust_3295,Female,,No,No,4,Yes,Yes,DSL,No,No,0
Cust_3296,Female,1,Yes,No,58,Yes,No phone service,Fiber optic,No internet service,Yes,1
Cust_3297,Female,0,No,Yes,37,No,No phone service,Fiber optic,Yes,No,1
Cust_3298,Female,0,No,Yes,71,No,No,,Yes,Yes,0
Cust_3299,,1,Yes,,6,,Yes,No,No,No internet service,0
Cust_3300,,1,Yes,Yes,,Yes,No,Fiber optic,No,,0
Cust_3301,Female,0,No,Yes,50,No,Yes,Fiber optic,,,0
Cust_3302,Female,0,Yes,Yes,14,No,No phone service,Fiber optic,No,No internet service,1
Cust_3303,Male,1,No,Yes,11,Yes,Yes,No,No internet service,No internet service,0
Cust_3304,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No internet service,No internet service,0
Cust_3305,Female,1,Yes,Yes,61,No,Yes,DSL,No internet service,No internet service,1
Cust_3306,Male,0,No,No,,No,No phone service,Fiber optic,No internet service,No,0
Cust_3307,Female,1,No,Yes,34,Yes,No phone service,Fiber optic,No,Yes,0
Cust_3308,Male,1,Yes,Yes,60,No,Yes,,No internet service,No internet service,0
Cust_3309,Male,1,No,No,51,No,Yes,No,No,No,1
Cust_3310,Female,1,Yes,No,5,Yes,No phone service,,,No internet service,0
Cust_3311,Male,1,No,No,32,No,No phone service,No,No internet service,,1
Cust_3312,Male,0,Yes,Yes,12,Yes,No phone service,No,No,Yes,0
Cust_3313,Male,1,Yes,No,52,No,Yes,No,Yes,No,0
Cust_3314,,0,Yes,Yes,13,No,No,Fiber optic,No internet service,Yes,1
Cust_3315,Male,1,No,No,54,Yes,No,Fiber optic,No internet service,No,0
Cust_3316,Male,1,Yes,Yes,54,Yes,No phone service,DSL,No internet service,No,0
Cust_3317,Female,1,Yes,Yes,41,Yes,No,,No,No internet service,0
Cust_3318,Female,0,Yes,No,48,Yes,Yes,DSL,No,No internet service,1
Cust_3319,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,1
Cust_3320,Female,0,No,Yes,47,Yes,No,Fiber optic,No internet service,No,0
Cust_3321,Female,1,,Yes,50,Yes,No,DSL,Yes,No,0
Cust_3322,Female,1,Yes,Yes,46,Yes,,,No,Yes,1
Cust_3323,,0,Yes,No,38,Yes,Yes,No,No internet service,No,0
Cust_3324,Female,0,No,No,13,No,,Fiber optic,Yes,Yes,1
Cust_3325,Male,1,Yes,No,22,No,No,No,No internet service,,0
Cust_3326,Female,0,No,Yes,2,Yes,No phone service,No,No,Yes,1
Cust_3327,Male,1,Yes,No,13,No,Yes,Fiber optic,Yes,Yes,0
Cust_3328,Male,0,No,No,57,Yes,Yes,Fiber optic,No internet service,Yes,1
Cust_3329,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,,0
Cust_3330,Female,0,,No,19,No,Yes,DSL,No internet service,Yes,0
Cust_3331,Male,1,No,No,9,Yes,No,Fiber optic,,No,1
Cust_3332,Female,1,No,No,33,Yes,No,No,No,,1
Cust_3333,,,Yes,Yes,27,Yes,,DSL,No,No,0
Cust_3334,Female,1,No,No,45,Yes,No,No,Yes,,0
Cust_3335,Male,1,No,No,2,,No,Fiber optic,No internet service,Yes,1
Cust_3336,Male,1,Yes,No,57,Yes,No phone service,DSL,,No,0
Cust_3337,Female,1,Yes,Yes,57,No,,DSL,Yes,No,0
Cust_3338,Female,0,Yes,Yes,16,No,No,,No,Yes,0
Cust_3339,Female,1,Yes,No,6,Yes,Yes,Fiber optic,,No,1
Cust_3340,Male,,No,No,14,No,Yes,Fiber optic,No internet service,No,1
Cust_3341,Male,0,Yes,No,27,No,No,No,No,No internet service,1
Cust_3342,Female,1,Yes,Yes,38,No,No,No,No,No internet service,1
Cust_3343,Female,1,Yes,Yes,19,No,Yes,Fiber optic,No internet service,Yes,1
Cust_3344,Female,1,Yes,No,37,Yes,Yes,No,Yes,Yes,0
Cust_3345,Female,0,Yes,No,4,Yes,Yes,DSL,No,,0
Cust_3346,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,Yes,0
Cust_3347,Female,1,Yes,Yes,9,No,No phone service,,No internet service,Yes,1
Cust_3348,Male,1,No,,,No,Yes,No,No,,0
Cust_3349,Female,0,No,Yes,15,Yes,No phone service,Fiber optic,No internet service,No internet service,1
Cust_3350,Male,0,No,No,4,,Yes,DSL,No,No,0
Cust_3351,Female,0,No,No,52,No,Yes,Fiber optic,No internet service,No internet service,0
Cust_3352,Female,1,No,Yes,18,Yes,No,DSL,Yes,Yes,0
Cust_3353,Male,1,Yes,,53,No,,Fiber optic,No internet service,No internet service,1
Cust_3354,,0,Yes,No,59,No,No,Fiber optic,No internet service,No,1
Cust_3355,Male,1,Yes,,54,Yes,No,,No internet service,,0
Cust_3356,Male,1,Yes,No,,Yes,Yes,No,No internet service,,1
Cust_3357,Female,1,No,No,60,Yes,No phone service,No,No internet service,No,1
Cust_3358,Male,1,No,No,4,Yes,Yes,DSL,Yes,,0
Cust_3359,Female,1,Yes,No,39,,Yes,No,Yes,No,1
Cust_3360,Male,1,Yes,Yes,7,Yes,No phone service,Fiber optic,No,Yes,1
Cust_3361,Female,1,No,Yes,23,Yes,No,No,No internet service,Yes,0
Cust_3362,Female,0,,No,63,No,No phone service,No,Yes,No internet service,1
Cust_3363,Female,,,Yes,65,Yes,Yes,DSL,No internet service,No,0
Cust_3364,Female,0,Yes,No,41,,Yes,Fiber optic,No internet service,No internet service,0
Cust_3365,,0,Yes,No,44,,No phone service,DSL,No,Yes,1
Cust_3366,Female,0,No,Yes,45,No,No phone service,No,No internet service,No,0
Cust_3367,Male,0,No,,69,No,No phone service,Fiber optic,Yes,No,0
Cust_3368,,0,Yes,No,51,No,No,DSL,No,No internet service,0
Cust_3369,Male,0,Yes,,65,No,No phone service,DSL,No,Yes,1
Cust_3370,Male,0,Yes,Yes,54,No,Yes,Fiber optic,No,No,0
Cust_3371,Female,1,,Yes,56,Yes,No phone service,DSL,,,0
Cust_3372,Male,1,No,Yes,72,Yes,Yes,DSL,No,Yes,1
Cust_3373,Female,,No,Yes,40,Yes,,DSL,Yes,Yes,0
Cust_3374,Male,1,No,Yes,58,No,No,No,Yes,Yes,0
Cust_3375,Female,1,Yes,No,15,No,No phone service,DSL,No,No internet service,1
Cust_3376,Male,0,Yes,Yes,19,No,Yes,,No,Yes,0
Cust_3377,Female,0,Yes,Yes,10,Yes,No,DSL,No,No internet service,1
Cust_3378,Female,0,No,No,16,No,No phone service,DSL,No internet service,Yes,0
Cust_3379,Female,1,No,No,43,No,No,DSL,No,No internet service,1
Cust_3380,Female,1,No,Yes,31,Yes,No phone service,DSL,No,No internet service,0
Cust_3381,Male,0,Yes,No,,Yes,,Fiber optic,,No,1
Cust_3382,Female,,Yes,No,,Yes,No phone service,No,No,No internet service,1
Cust_3383,Male,1,No,No,62,No,Yes,Fiber optic,No,No,1
Cust_3384,Male,1,Yes,No,20,,No,,,Yes,0
Cust_3385,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,1
Cust_3386,Female,1,No,No,59,No,Yes,Fiber optic,Yes,No internet service,1
Cust_3387,Male,1,No,No,9,No,No,DSL,No internet service,Yes,0
Cust_3388,Male,1,No,Yes,10,,Yes,DSL,Yes,Yes,0
Cust_3389,Male,1,Yes,No,45,No,Yes,Fiber optic,Yes,No internet service,1
Cust_3390,,1,Yes,Yes,15,Yes,No phone service,Fiber optic,No,Yes,0
Cust_3391,Female,,Yes,No,30,No,,No,No internet service,Yes,1
Cust_3392,Male,1,Yes,No,48,No,No phone service,Fiber optic,No,Yes,1
Cust_3393,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,1
Cust_3394,Female,0,Yes,No,44,No,No,No,No internet service,Yes,1
Cust_3395,Male,1,No,,46,No,Yes,Fiber optic,No internet service,No internet service,1
Cust_3396,Male,0,Yes,Yes,6,Yes,Yes,,No,,0
Cust_3397,Female,1,Yes,No,24,No,Yes,Fiber optic,No,Yes,1
Cust_3398,Male,1,Yes,No,7,Yes,No phone service,No,No,No internet service,0
Cust_3399,Female,1,No,Yes,6,No,No,No,No internet service,No internet service,1
Cust_3400,Female,0,Yes,Yes,33,No,No,DSL,No,No internet service,1
Cust_3401,Female,1,No,No,38,No,,No,No,No internet service,1
Cust_3402,Female,1,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,,1
Cust_3403,,0,Yes,No,,No,No phone service,No,,No internet service,0
Cust_3404,Female,0,Yes,No,31,No,No,Fiber optic,Yes,No,1
Cust_3405,Male,1,No,Yes,37,Yes,Yes,,Yes,No,0
Cust_3406,Male,0,No,Yes,11,No,Yes,DSL,,No,0
Cust_3407,Female,0,Yes,,5,No,No,No,No,Yes,0
Cust_3408,Female,1,Yes,,64,No,Yes,DSL,No,No internet service,1
Cust_3409,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No internet service,Yes,0
Cust_3410,Male,1,No,Yes,56,Yes,No,No,,No internet service,0
Cust_3411,,,No,Yes,63,Yes,No phone service,No,No internet service,No internet service,1
Cust_3412,Male,0,Yes,No,38,No,Yes,Fiber optic,,No internet service,1
Cust_3413,Female,0,No,No,54,Yes,Yes,DSL,Yes,,1
Cust_3414,Female,1,No,No,2,No,No,DSL,No,No internet service,1
Cust_3415,,0,No,No,2,Yes,No,No,No,Yes,1
Cust_3416,Male,0,No,No,12,Yes,No phone service,DSL,No internet service,Yes,1
Cust_3417,Female,1,Yes,No,,No,,No,No internet service,No,0
Cust_3418,Female,1,Yes,No,2,Yes,Yes,,No internet service,Yes,0
Cust_3419,Female,1,No,No,,Yes,No phone service,Fiber optic,No internet service,No,0
Cust_3420,Male,,No,No,47,No,No phone service,Fiber optic,No,No,1
Cust_3421,,1,,Yes,36,No,No phone service,,,No internet service,0
Cust_3422,Male,0,Yes,Yes,4,,Yes,No,Yes,Yes,0
Cust_3423,Male,0,Yes,No,24,No,No phone service,No,No,Yes,1
Cust_3424,Male,1,No,,62,No,No phone service,Fiber optic,Yes,No internet service,1
Cust_3425,Male,1,No,No,2,No,No phone service,,,No internet service,1
Cust_3426,Female,1,No,No,15,No,No,,No,No,1
Cust_3427,,1,No,,49,No,No phone service,Fiber optic,No internet service,Yes,0
Cust_3428,Male,1,Yes,No,35,Yes,No phone service,Fiber optic,Yes,,1
Cust_3429,,0,Yes,,47,No,No,Fiber optic,No,No,0
Cust_3430,Female,0,,Yes,24,Yes,No,No,Yes,No,0
Cust_3431,Male,0,Yes,No,60,,Yes,No,No,No,0
Cust_3432,Female,1,,Yes,48,No,Yes,Fiber optic,No,No internet service,1
Cust_3433,Male,0,Yes,,23,Yes,No,DSL,No,No,0
Cust_3434,Male,1,No,No,12,Yes,Yes,DSL,Yes,No,0
Cust_3435,Female,1,No,No,41,Yes,No phone service,Fiber optic,No,No internet service,0
Cust_3436,Male,0,Yes,Yes,29,No,Yes,No,Yes,No,1
Cust_3437,Male,0,Yes,Yes,,No,,Fiber optic,Yes,No,0
Cust_3438,Male,1,Yes,,51,No,No phone service,DSL,,Yes,0
Cust_3439,Male,,,No,23,No,No phone service,No,Yes,No,1
Cust_3440,Male,1,No,Yes,31,Yes,No,No,,,0
Cust_3441,Male,0,,No,21,No,Yes,No,No,No internet service,0
Cust_3442,,0,No,No,24,Yes,Yes,Fiber optic,No,No,0
Cust_3443,Male,0,Yes,No,72,,No,Fiber optic,No,Yes,1
Cust_3444,Female,0,No,Yes,9,No,No,,Yes,Yes,0
Cust_3445,Female,0,Yes,Yes,22,Yes,Yes,DSL,No internet service,No internet service,1
Cust_3446,Female,1,No,No,4,No,No,No,Yes,Yes,1
Cust_3447,Male,0,No,Yes,3,Yes,No,No,No,No internet service,1
Cust_3448,Male,0,No,No,,No,No phone service,DSL,Yes,Yes,1
Cust_3449,Female,0,No,Yes,15,No,,DSL,No internet service,Yes,0
Cust_3450,Female,1,Yes,Yes,8,No,No phone service,No,No internet service,No,1
Cust_3451,Female,1,Yes,Yes,48,No,No,No,No internet service,,0
Cust_3452,,1,Yes,,52,No,No,DSL,No internet service,No,1
